comb,sigma,b,epsilon,c_min,d,T_s,T_m,T_sr,kappa
530,0.34200966370943936,0.2609309257818386,0.0659685957878828,84.65527278502137,206.34413275255167,43.46730598940514,0.9906912665569689,8.195941646564286,0.27830351031851025
531,0.3249335292193573,0.6773204934939276,0.8754441580397543,272.4056332969963,67.0279397979863,14.299274473630357,0.3666605899645947,5.083866149635287,0.33009833478648215
532,0.590572125795763,0.5373093514982611,0.6865430710448418,158.38608052950948,309.17222151595445,25.876971104095922,0.0417035372836981,4.812457889564801,0.4586164567272645
533,0.9900981321728323,0.26957215865841133,0.2465286362064071,152.3071745646879,62.602685620155185,59.934020596723535,0.48938979185000064,5.515043837961974,0.29316541385487654
534,0.2540333926610183,0.34839558324962855,0.42914847826980984,300.15852054494917,352.3041603936944,19.587372580565045,0.4360408404353075,5.4335824179013725,0.5756414921565447
535,0.29453436671337113,0.052851788384607065,0.8313302655750886,326.36795502421114,1.193316913632676,3.0356327774962413,0.6341092284270562,4.981415530843661,0.21814510644855908
536,0.2976513686175458,0.7890591250320431,0.7238267327975482,202.70613446789085,274.33464155747834,51.80074210975273,0.9458788336096331,3.825571284820093,0.6813218798511662
537,0.41532823333027774,0.6391502288645133,0.5341025372727308,272.1128759352058,6.786655326497741,36.62244397895597,0.37603658719314265,7.891292467051185,0.6204823168409057
538,0.2737770664449781,0.42570169520028867,0.7866298958244734,339.57425033995213,272.1499530545836,83.74486511284486,0.14852667814423332,8.201324451094958,0.3590445373163093
539,0.29232632616581394,0.9490019732008222,0.759910561761586,11.056987899281083,267.03196887514184,2.610995688750176,0.23038853158266284,4.348266703395639,0.815565529785119
540,0.6911200751992874,0.31279533201549203,0.19877316806069575,9.259676828119158,75.09672853782028,48.639491045435896,0.013272656778572128,7.872122428277508,0.42850115686678325
541,0.48522716054762716,0.1316637967224233,0.6463463441017084,153.80388377451746,319.8435989696346,45.08024306869111,0.13493605487188323,6.395057054073084,0.1748450484648347
542,0.5612907276472543,0.313012077442836,0.5700444459018763,324.00732279126794,81.68533707932197,79.30409010633943,0.09195059806783684,4.751692643882474,0.523203501880169
543,0.2766392691885121,0.9749065900035202,0.6899932450733613,61.42923816924096,291.07584969164526,32.80943172852392,0.6484576174262912,2.8888049855080897,0.8323235998817254
544,0.5139509246652014,0.4926090373885818,0.40506348124169744,260.2284356430158,164.9112971925363,71.08595056449086,0.964726718422724,8.537425680332118,0.9357510775218252
545,0.8677586775103119,0.03553007120685652,0.7934596010041424,233.21465475709886,9.281453407869675,51.723819603086916,0.38786595355998726,2.3876772647679316,0.8833274197252468
546,0.8516751078874804,0.019336394225247203,0.7024659877398517,277.3771648279831,190.57654379953166,55.396386934775165,0.9702516363465693,2.196717056417605,0.16787082556565291
547,0.08007446574047208,0.5902606444812846,0.7382496517703403,127.9315859161094,167.02857412560098,41.68853189224098,0.6862063925922848,2.030843901417451,0.5865043982656207
548,0.8404076956033241,0.6856160086295567,0.9767582573848776,282.7670033079058,346.48663891849947,53.79857245955733,0.35437286302633586,2.3074372190672436,0.006385732693364844
549,0.4134187843841501,0.10094681281666272,0.6319410859134514,123.95539792658985,145.67147970898637,38.27694153766334,0.0788852957400959,1.4193109117548448,0.7014840184967034
550,0.13319801016896962,0.03700759547227062,0.15791988137783483,201.92297312291112,158.74721536116394,44.00962821568432,0.43353768762899564,2.8756508725984022,0.3061020560711622
551,0.4793670118458103,0.7325725689197424,0.033415945963468405,339.3722341852009,263.03878068784996,87.5126130782771,0.40341780355316587,9.310369145806414,0.488526449405821
552,0.8526054957874585,0.8306282620234415,0.7669661072173621,362.24060252753947,243.38777010748723,86.4080226811685,0.28325426861457526,8.21199398042867,0.579245863020653
553,0.8460488780352753,0.25707716623763555,0.7630972949187271,131.99758878107815,247.8647885039365,63.504696513933595,0.20798753149854018,1.8286324621385428,0.1738918987030629
554,0.3918738575582392,0.49899609878472984,0.19041088979761117,187.91629618794622,345.8605665135821,68.6006479065579,0.3712345528360456,4.590811487975996,0.6245488481454086
555,0.36783721472206526,0.3933745200464036,0.8710901855670381,134.60647535245863,31.02132191518042,53.096078350318365,0.13824062983808108,5.252031523650977,0.7161662198791746
556,0.28950447560008613,0.015193707777652889,0.8865846460436005,335.6745534154579,84.2498413395863,54.478160995316465,0.5437665037487168,3.152835247174371,0.9469400998684577
557,0.52192689924757,0.5892942584007979,0.8527310055072885,180.306226145342,46.19341899031959,34.62096518872911,0.6799197796573863,2.5510438628967385,0.008367291992995888
558,0.007444474990712479,0.4787318714847788,0.8257642871120479,7.017334716102482,35.932080518891105,18.60182823754265,0.2470667513597291,1.4535893188791815,0.7661193997219671
559,0.5577085041266401,0.26251257000141776,0.6992721558867488,233.96436913570165,45.78107615375892,9.726103192503563,0.5571815660989378,7.481042540508788,0.8952447914099321
560,0.01608148956275545,0.10742991586169227,0.5375251414747909,155.95902160032242,156.32003653900978,55.623473784065574,0.4457912221294828,2.215970705107087,0.012214350556954742
561,0.5438001865702681,0.24379900272027588,0.14181360820797273,185.2162563828379,268.27315774878207,10.726408672842663,0.017870950866956264,2.8503786239495965,0.16289092672616243
562,0.4807255595847964,0.9463907214940991,0.4409361234267708,217.58943539778141,186.04034139713832,83.92893556893034,0.20235951947723516,8.316445672039176,0.9637295007617213
563,0.15342277028621173,0.5190782875260338,0.4301601119260304,186.72802500033825,98.76485131026618,8.418799056068995,0.8262606299412437,8.675284878232283,0.2773611858219374
564,0.0532310017333366,0.6166836385538336,0.5895844559099059,264.4004134422794,198.26927450761477,45.168693619225635,0.10003425035532564,6.643714688357198,0.6326249182792381
565,0.5932187626874075,0.5233628189417068,0.847372672032332,190.07789849827438,43.81716107194219,15.903514443287394,0.0932831068446394,4.645401126933517,0.6354570800610818
566,0.17914771235571242,0.9828693591752089,0.9812840499414597,150.83127802755683,218.17361062078925,34.16952792813093,0.1465050347794313,8.068996079388306,0.7292649133356753
567,0.8917577004390769,0.11024894308135845,0.7743293821380939,70.42075757218153,207.51363506161704,71.80258314719913,0.29925272316578777,1.7849609633209185,0.22816282565519214
568,0.4985950944246724,0.11698898482788354,0.9591892281200272,243.83717234758288,61.885893116588704,45.79600138120633,0.7393290998269804,8.789183682248229,0.810234480305342
569,0.04238959525339305,0.815809038315434,0.6178920159742701,348.67464890080987,218.60252542043474,18.436745058450615,0.41749705964303574,4.483510433105286,0.6220755548414308
570,0.14114258878678082,0.7948115676506422,0.09676346681220457,310.0985665080547,51.83589676662814,7.544907203370472,0.43850103972083887,2.8009289496673735,0.7618674208775629
571,0.7656270138460677,0.11809006820525975,0.8784185794070363,93.05666258294136,154.8277025539931,45.95610969345831,0.5114428303649183,8.28717322315462,0.4040354343557265
572,0.9339693665669765,0.22837822307576425,0.11746262559876777,298.0917633877188,333.1486681041969,53.24134441507142,0.7604236409519799,4.175155236482155,0.7654966664137318
573,0.12069172998331487,0.8386747856172733,0.813651004943531,278.125408927469,106.06946949147992,20.602517361185512,0.5659635191929993,3.2234322232536505,0.826114492862951
574,0.49033903202973306,0.1889525027575437,0.7328700828386936,209.14188820372522,287.4598468724349,88.93661567751131,0.13288679550099186,5.901367068693507,0.7998588192416355
575,0.11919255242124199,0.9298860107243526,0.03478695297590457,219.9925426337272,29.50217254558858,77.89376472970308,0.19465727471746505,1.246625106799882,0.06508400734211318
576,0.35404414572473614,0.9244876093105413,0.7317623067363165,60.262599965825686,352.16613788917476,68.38429269122263,0.7788363427689765,3.690503517306875,0.37226687523094004
577,0.14609777555754408,0.40637126833293585,0.8506724470967892,137.9656910606086,350.5644814164881,26.712746256457876,0.8972052347464486,4.99456962323864,0.7816004354078323
578,0.9209767602614592,0.8793471822447609,0.16697022490180097,319.2281561655641,53.22390767940785,17.255501025226202,0.9105317537384108,5.110508265239885,0.5037363900695927
579,0.4009022042292636,0.31964918422722255,0.9089452350963838,149.04820053831637,303.72000531884936,46.85618804497062,0.18766694905096665,6.568669831205392,0.33442164908070116
580,0.3088354961988516,0.03305988061963581,0.5989643200549762,343.8147311770171,28.749468307254837,83.20155520551326,0.7953714761743322,5.175841405572137,0.8064458662415854
581,0.009185301145771518,0.3478500624760054,0.3500339248625096,222.57439523892253,120.10264806603921,64.50660658235174,0.9977407030004543,8.802915072692093,0.6179313826481811
582,0.10851940655638463,0.7687179149703588,0.8147282449523918,254.96434948842673,60.30812731332798,14.665413856295404,0.7871392074956093,2.790948378331028,0.14272108459612354
583,0.9011016606008634,0.6521559670316055,0.9078402069888544,99.80422369996757,55.79920728682726,16.210448960687035,0.6067336249777582,8.888377307243644,0.6912899092305451
584,0.6505251942095347,0.6490340559240431,0.2586954614724964,22.171804997360706,249.48528443119955,71.72818973866221,0.7930326337418518,7.800423264907673,0.838647731981473
585,0.21489240469550713,0.1296734570846893,0.05708251029415987,110.0643806347251,39.363357395416124,72.51609204253694,0.3409639078336768,5.178698510410497,0.7142363337345887
586,0.05768333780928515,0.9655390032583382,0.23303511789720505,341.63311850885896,159.76139452797733,66.99722259485442,0.23905621043150313,6.17423177990783,0.8732264761058613
587,0.8013861105169635,0.7230439452852588,0.7428621537589933,318.2382237318933,192.2671032253001,39.990545118333074,0.15202036731154658,6.487155850941549,0.31810792949330063
588,0.16372074700077063,0.5150901065715588,0.9363621853599324,134.27515716883985,328.05976010613705,27.90121143103298,0.24886970686679705,1.3090867029819637,0.4740795038046781
589,0.9494277714851778,0.2713681589472108,0.8386423818161711,74.09055229548663,142.23486478207167,24.297232564419975,0.217986146455165,6.553882015804062,0.8685808908906766
590,0.1713632619404234,0.4329037173052784,0.34638257084437646,284.4781464633182,68.42076138936356,49.73919460253441,0.538741762064863,8.085291927821935,0.6641710021749605
591,0.47680216902610845,0.9780703806316015,0.3652727795294486,129.58842811715155,302.7468501658933,70.59618795498834,0.5298970871430356,2.5463161041701676,0.14992251004558058
592,0.8445186978806741,0.17193533648829906,0.9262189900144003,182.21159802895485,106.66189796135855,38.975575832895935,0.3045712919710204,4.948346747820265,0.5359698811185081
593,0.571069868103601,0.5095518053818959,0.7607205763009842,213.83690622785684,125.1791401984701,39.81932511639665,0.27180565293948167,7.132810827922542,0.5689698176523671
594,0.6108353549784515,0.6794937640328426,0.9310170118820388,301.84283018383235,202.06408048100025,9.58174584002467,0.10916520933876746,3.447705715514021,0.29075480648735536
595,0.04303633109666407,0.7831937129085418,0.42882373569486665,87.76421733251215,118.84523919533193,30.29628462226945,0.44415827595302837,8.13212441386748,0.20349170785862952
596,0.660231748572085,0.46804430974833666,0.18479735497478395,65.43189929762482,243.49082383171657,30.099792747541333,0.079033290151041,9.068813485521357,0.4850745122001972
597,0.09585005264985375,0.025864122302271426,0.38053806612826885,12.943472960881888,285.9033050623462,72.39032146708946,0.8647503499775193,6.354872198102763,0.9367486801736522
598,0.7355656010902021,0.23576209362153897,0.8985427916089539,225.34625954954473,317.1799743984984,8.729050525924656,0.6161159268936608,6.886945480339461,0.809708463465795
599,0.25930988080217504,0.18488762684958054,0.5719205755875446,284.76003664067235,184.67621472241916,49.34879828399187,0.30823165055410934,9.646901621834841,0.160474976971047
600,0.29073668754077514,0.7056393742954824,0.44492077676136976,125.27882185944318,130.51514365392924,35.264647689356465,0.5151316563354339,2.4861316018132493,0.09755706823663786
601,0.724837987095816,0.10262215081369504,0.573827357390197,314.0433691633463,91.25406607855112,4.906523866009433,0.11655567231099122,2.8132849565597717,0.5085260417466052
602,0.4536241850012448,0.6283933809476439,0.4618156874855049,258.6379201848045,230.70130035059807,54.65401052573556,0.3285601648648735,4.767810723266331,0.9663938674156088
603,0.3383061822513118,0.6628236948631239,0.03672390306298621,119.60553219120504,357.0474604055639,50.69479905958124,0.0564792979308404,1.8781725887292997,0.25268307142308916
604,0.6057690986241214,0.4383299930677749,0.48862213565874846,168.64277067594526,304.71884158238583,45.60864842384286,0.8940778697673232,6.251913006646792,0.4686270363975782
605,0.26144675150630065,0.1542765729583334,0.9708050160952844,355.9641029906929,82.58946450158302,89.85288664358389,0.17943202933133579,9.32272523429664,0.5770645080604591
606,0.9403960169898347,0.665124297100585,0.7186519586495124,315.9413307654962,161.74476885879693,2.1629553639732766,0.933885329131037,4.996263110599713,0.8207859140916262
607,0.9928322076052427,0.2973469150408637,0.23166498529654928,283.90366673965156,321.23367338514237,86.46298034919681,0.5376311326683499,1.7926385090299881,0.06929414691310376
608,0.20615091733215377,0.7619969796407968,0.47140776431933046,257.1352151140615,280.0481305333823,67.14351944910689,0.03224919013353065,4.976120357738109,0.0918996697939001
609,0.7084735976045485,0.148898221897427,0.21588558825338258,161.74723739205598,137.77763243766967,69.03713735067961,0.3740401135946158,1.9968824361048174,0.5924337180557195
610,0.4741510788761079,0.07982777444156818,0.9647915119137614,237.0266672819704,302.1916870943746,6.311536067279289,0.31590934986108915,8.464399023582228,0.21149763143807648
611,0.05597868053871207,0.9480638939631172,0.547331787083298,163.57174917017815,186.94434764037652,44.566467779195406,0.32093268286739474,4.266762882509735,0.20276211608713493
612,0.2820344496697653,0.29189386986242605,0.11904201013059355,344.09628978814186,113.00454144797473,2.5043233595944474,0.6675335015023592,9.625777637113584,0.7194006884505506
613,0.6262069980381056,0.33483327153837306,0.5992653365361038,62.60685698281229,37.13680719700921,77.08851295136591,0.993445578785846,8.548091994724004,0.07897179204039276
614,0.14962052165484055,0.8366321889655665,0.7531695157594513,80.95985962238014,97.27150523117929,43.31595705267158,0.7312238693626132,9.44484171091998,0.8899058250007219
615,0.06541338099376298,0.13376875725155696,0.008260440950281918,144.10123290724158,37.87872104904987,27.482399007759987,0.6997046548819635,5.678059240349336,0.19835960091766902
616,0.22771181243588218,0.08632200984167866,0.834702400679933,58.017265228238706,224.04071098815555,34.98692002184759,0.44956189042632466,7.23406570397946,0.6278729702467098
617,0.8738361599540804,0.7441330735294615,0.15694129775231705,141.87383626747132,102.82432157687285,79.406965137264,0.7106240470116026,3.4111853731132578,0.3330500452804845
618,0.1357828875936102,0.47997528667771255,0.31382651649648324,119.95061270587593,356.37839985368214,14.050795003717067,0.9635462178362068,1.024416598001728,0.6414092349526472
619,0.6610763871744275,0.47483204666967505,0.9666937501074281,221.82610521140396,60.776324681381695,35.998689053657,0.048554742767708374,2.436689772087149,0.2704653533257078
620,0.7026932857644279,0.7608820267012343,0.6438848695529159,75.9059787974313,91.71930782605241,88.05100533401989,0.700630640330026,6.546095414001495,0.7985446444489062
621,0.9817622283231467,0.4196141266904306,0.4662280973657034,59.17942724262477,148.45179077802877,74.24657575963042,0.725860646524001,6.141225508217234,0.7445744295699988
622,0.1663961832660716,0.6704624370459933,0.9144329485835042,53.322032323889445,285.3911044491967,65.20159714238648,0.3357780058423523,7.313398754379713,0.12483970161364413
623,0.42227990816230887,0.837281311806757,0.628992752257036,282.41971898797306,351.2265093323579,38.056129176781745,0.40072760299616494,2.9285234881984072,0.5207993441862054
624,0.7533936521641444,0.06977463469095528,0.4001013500741683,315.48407269551006,256.94462227756344,28.459978043433978,0.9921264836660121,6.480673918839776,0.9298792589015793
625,0.49534645074303263,0.9413622605530545,0.27607046683668157,47.58568701923341,247.49344891587086,27.025442031248474,0.4510406603505835,2.18740102643962,0.41069652963103725
626,0.6222423601613846,0.6001063792773057,0.24942839974141678,148.44536866067946,90.22815504325088,63.0095925766686,0.9960312706024852,3.672109412851278,0.1975806594688911
627,0.1167241941455286,0.45265233085025103,0.5799338771549519,94.59752277779133,258.9314822364636,57.683013292744526,0.5788917548737954,7.257354097575415,0.3500961690677796
628,0.12878628154774197,0.4633823563791811,0.5532115038693882,320.3482930644736,282.2129007711345,36.17337242806866,0.49502752008708195,4.908008295268053,0.7694858059161342
629,0.6975538493015337,0.5434202202805318,0.07099542324617505,249.5012833943844,168.31885389573685,89.52435836964543,0.9660828269156627,5.858445856773062,0.18732614641683176
630,0.015274051249958575,0.46937683555763215,0.06904447225295007,68.77149185369015,59.85845387885813,63.1702115880712,0.9224264397467486,9.637488983664895,0.6063076949578244
631,0.8347533583496697,0.8614313429440371,0.690708843675442,99.10700019756706,232.5900944704162,2.04958351524896,0.02299109958973713,6.69341519903997,0.29804171111504546
632,0.7965155875280033,0.7657434022426606,0.15239243841939606,316.9135017829373,155.1032112518577,67.45842928849301,0.10236534518748522,7.722699786681682,0.1379852940905839
633,0.6181634313738905,0.8881091653669718,0.08246862298529595,153.49775378430186,360.29827739315573,73.46287577143265,0.059083097361028195,4.243079268696951,0.35433224065508695
634,0.028058561576530337,0.6718358684014529,0.9323982817106881,129.7742631180286,139.7987318740431,62.59939582265913,0.11402383589558303,4.9538440029702615,0.28629346906719727
635,0.533105700990418,0.07775294976984151,0.8629455592310987,28.82116036302149,243.97217061980254,89.28462533902795,0.931306383595569,9.084380019717385,0.10876611961703747
636,0.24463602981623261,0.49601872540311887,0.8541791023390833,219.48972116964015,251.9661914590541,73.63839715910913,0.6922429780375678,5.361241774403956,0.7504855007673614
637,0.8119350695065223,0.3960857085648458,0.3618305514373351,83.93457157096118,297.0204226631625,56.579355494593734,0.024445283548906446,1.6976457223705947,0.5140572692353744
638,0.9120873944149352,0.7763771650358103,0.6441161514385604,240.2401153815672,113.90966458036752,73.8640329180383,0.5953527125238907,1.7526519236788154,0.296670270415023
639,0.45652169843623414,0.9108762659286149,0.5427003590317908,291.82697655531166,124.94121392003912,28.276919536844595,0.33038954375172036,7.743456806537695,0.8330138276254293
640,0.6329500110805966,0.5071867610481567,0.7809822035082616,353.64614821652617,107.2808581240019,5.343662528278772,0.012605514829745517,6.671710437333677,0.7564775201019366
641,0.9111134176363703,0.5789686406126712,0.3959737831598613,102.48854021716417,343.33218552463035,61.21305805749866,0.384023227261845,2.9213788703533354,0.4243774184577633
642,0.4946391943944618,0.36774046503962016,0.4135347002812196,2.6334408416420225,75.47366880135145,9.871135490729008,0.5463941280273721,3.770662941338727,0.6770242197825573
643,0.2431278094879817,0.8147537847796921,0.12839579654228875,239.0849723163381,141.82581540563794,51.49067857944733,0.7529312034954783,1.6832919158490842,0.29594027197011746
644,0.15095951685053297,0.057552259932272136,0.09559137391345575,336.28576417307255,102.45536667910592,57.888434643676504,0.1031807708053384,3.6936195098918394,0.7288562937516253
645,0.5038991736224853,0.10137711731018499,0.3675104729165323,146.29909934651553,357.43449612595884,31.470590110255404,0.29512039752863345,2.0824757773347664,0.45397883621347135
646,0.21552173125254923,0.7084871609162073,0.2813107125626411,299.951840364176,14.163773513390682,69.259495423713,0.5288200086669531,4.3342565270930065,0.8398225161221344
647,0.9681709175724537,0.9977631742488593,0.7517052837770898,267.1762377937347,122.0155473452937,77.4927195717073,0.6311995411645621,1.2054395833690652,0.48974346614861863
648,0.8974193367366678,0.2854916559995618,0.2961325499142986,19.16057368784249,104.1897471012827,56.30595919473912,0.7373271359589416,2.5249972547595387,0.10431971189007164
649,0.2951737999895122,0.37036845183884726,0.5170217219924088,296.3262987999722,332.0311269017896,31.142844242787223,0.001233930316520855,3.0985462313767056,0.014211099517531692
650,0.6033849208515603,0.5544265458537265,0.2290324824375566,195.06111544059218,83.83424687524978,36.92335175294779,0.5676492432863451,7.9994137459816415,0.004441568153910339
651,0.5234915831540711,0.5716631051464938,0.6765396048349794,309.30280061853233,176.84344643589856,41.545722673830575,0.6559432810586877,9.870405889618443,0.6421711060155648
652,0.9085068571702577,0.7568864110065624,0.051173332962440324,149.67023101073505,241.25817590735574,51.861480279128536,0.2677234511554707,3.8575913063972256,0.10223464868729934
653,0.12235260528512298,0.793709268904291,0.4638079501665197,30.032966991160812,141.187499451546,45.004002244615464,0.12798879897804,4.344512052268488,0.869195181351155
654,0.6876488368182909,0.5924256800862495,0.9833642950674985,117.45661326180547,32.191055262356066,45.724981783379334,0.5332463243536185,7.723316249604803,0.3712267731600441
655,0.06405651794327423,0.7144108043089509,0.07433802558993921,133.4978671431437,254.61251640658082,80.4717607086238,0.7221629650774412,4.761710343711776,0.5564497490122449
656,0.1252308398592286,0.85816895337007,0.0762313770444598,164.62849889803678,180.95995491583923,73.57802876717946,0.9554857523785905,6.32373580169701,0.6018374231487978
657,0.7340177159977611,0.5972383596561849,0.26206420405581593,254.67637954433113,361.13666951911523,83.38708154539763,0.0072649675055872645,3.313579157121479,0.6950467410085257
658,0.10210161460237578,0.5083983461870812,0.5258325343332253,30.22564261982143,48.840539231102916,76.51923720749141,0.8363046113001182,4.378396275732433,0.4963653375613503
659,0.551391846134793,0.5772472826226148,0.9919834582069889,81.74957919761837,89.43026865722238,47.92571691562468,0.40128829157724977,9.566588597920724,0.30248935309378433
660,0.7906526617491618,0.28679901848407463,0.9202269139538984,168.77677523421792,287.5119068238549,42.43853107260144,0.9914112712868955,3.269761891433736,0.5673679794892669
661,0.020731537639861925,0.2051430486883037,0.12945325140398928,120.71381178660243,130.74290864379424,4.043999207031913,0.27084480397286825,3.365613952913787,0.8658782242701855
662,0.13625321562518367,0.5754370124856941,0.5169674453833141,136.02205547127426,85.20338713116944,2.2873711511911825,0.7280779146302957,2.7519858675273134,0.43357172143785283
663,0.26787988814967684,0.1270100903743878,0.35472137019713407,252.65807852232754,30.521350895534272,87.27026088384957,0.6259269612908829,7.477751255573472,0.9996993181928993
664,0.36577991077536715,0.51754235677002,0.9057406812033151,157.69766976002305,52.43063358216081,9.03854657010897,0.3919942028375808,2.778005650150357,0.27346916118753145
665,0.012775761572178454,0.44908739493391475,0.8377239790933673,177.2170609083727,331.29404323931874,76.62503702367353,0.6989694346839096,2.209845864870818,0.42273433638340796
666,0.6994395394294989,0.7825861261843238,0.26330810028268026,177.51383844476342,114.580587442806,71.60174463402038,0.4216042480387259,2.9683782442128286,0.9885033022388816
667,0.4752562279922422,0.7521482471108902,0.5745146269085817,287.1809400840759,265.9540843479363,60.35094027501391,0.14595932178571822,6.418226885009557,0.6267946649396327
668,0.5838930475288071,0.4730378323297482,0.8062273075217381,294.6182455755591,244.30465737545396,50.61410677164234,0.5200214857819956,4.443434184247629,0.6601724406278227
669,0.25805424646520986,0.5485534375119023,0.07353856769017875,293.2294494975224,4.715766362812371,34.219187725635244,0.9374237517795991,5.995776046088665,0.8984511192091741
670,0.314709048111923,0.9013847906647716,0.00306588269607164,94.94999127347619,109.56980442051218,18.904815217184833,0.19581733349896968,7.966317613183288,0.5646248166305013
671,0.1890410323382821,0.8642578061569948,0.5583718633563258,130.15374593363404,273.0886142927222,14.554360916415462,0.8107340048134792,8.307211592555046,0.005325238248100504
672,0.8165912151623052,0.47512426152289844,0.5024021446739789,111.63571188437939,95.94156973157078,59.472947203533955,0.6391264004132244,2.267148639572319,0.4318504942569416
673,0.4041114761407953,0.8573189926329069,0.9926838503112085,72.50774243121595,340.1022035282878,39.493433462481946,0.9085116797310766,5.8806206840267405,0.05216285747801885
674,0.9849412735335064,0.5183990250132047,0.28066749761719256,231.5295217785612,36.53817226604838,77.72027509835921,0.3020937163690105,6.526074785138015,0.7591053861351684
675,0.03213359576812945,0.3005995481903665,0.4780224328234326,115.51538919796347,15.426020489859395,24.442480696375714,0.7729737086759415,1.2894542542595882,0.3603740086068865
676,0.2500388506150339,0.2844653871520422,0.2607609743748326,49.75644277077318,136.7869304394899,65.67069497895334,0.0835921429914888,4.189225717426511,0.5870895369970239
677,0.7627315175486729,0.03913548592804,0.3349741936023347,360.79621832891854,163.45144602244812,74.61384102067841,0.040075573783367874,3.892858063945081,0.7959922709204257
678,0.6812937405218836,0.22633097957866266,0.96179009705293,119.40393821824938,312.1353282614099,28.515747139924205,0.6727302147636656,9.889580608610064,0.08147903189971112
679,0.4437189802089706,0.24602677831146866,0.5611148466637824,244.18437257159948,229.92552292899228,20.74844019165449,0.9720744846081362,9.822658669552533,0.6614007578850724
680,0.7323312863034662,0.5426901683884208,0.8597435997708235,325.5651582183018,289.6994714852851,58.355745219009,0.24007351825176737,3.876020624210825,0.45058612976176665
681,0.8968238900108263,0.13856264648097566,0.7150162452368531,148.9048616436243,310.3039685210502,16.960167382472893,0.923988454464823,7.53992387282569,0.1820045383516699
682,0.6169868736516219,0.9437334306316916,0.7844468987034634,121.55391685130448,203.93689153760485,61.005099505729035,0.9757593201268464,5.850187067246763,0.6130639405266848
683,0.5994139425507746,0.5917469411836938,0.48900528459390624,214.5547910132855,151.14117182035372,67.983942039188,0.4266700025065802,4.102470320722554,0.36810217612423
684,0.2246060476435814,0.4364774242388085,0.5601941130098421,230.03095424902736,63.64079918444157,44.76778096734523,0.7903577814644668,6.702288345182082,0.3977391264475882
685,0.07637048524874263,0.3653066601804458,0.5315569753453601,212.23171735134272,157.12574122386985,53.351281002169,0.46406739913509226,1.2620491428144742,0.3926028633264359
686,0.7722281393902376,0.7630210031431633,0.10816292406362481,67.8247126942441,54.65006554034166,10.59831151501392,0.1787205397489015,7.592457052821293,0.3417137332938146
687,0.24208234316366725,0.5140824562422931,0.07710711628827266,181.38320972985176,89.74033659234178,66.18699112356104,0.6789324401533231,6.067244596756762,0.15407649236451834
688,0.7069411290348507,0.613128964794334,0.879795979301678,243.10355196081102,17.675219745848327,57.60319322278187,0.9442046179687604,9.014030427214223,0.05813172783399932
689,0.3734691288606264,0.6104984360125382,0.6125140460778493,222.89805248802006,44.23832212481275,21.78972326579364,0.8143522808733397,6.406901850817958,0.7570556067945435
690,0.1051933666204568,0.5299625601507724,0.3892499938237015,351.9040626077354,42.719575946556404,86.56413746989355,0.5236296968157403,4.277743778436445,0.19484922299999743
691,0.08942192181688734,0.32491571905068123,0.9193572085706982,190.4834423587009,252.62365092622952,34.65532833714388,0.6545716456242371,7.3587706772726955,0.3132044222499244
692,0.4381969839229714,0.3448533239373937,0.25414199160528367,150.2483907253578,111.04785204957798,23.889491679735013,0.3773742981159594,9.806717356654815,0.5824763526197058
693,0.3329530376342591,0.3021079840150196,0.9452473491411656,17.409548966139553,60.68355816491321,85.01198757405533,0.8746813400755636,7.188848803769564,0.7429247421098407
694,0.8556856753502506,0.1415971615833696,0.3710304406548385,205.36805927176175,67.30473349513021,33.906135397945995,0.12380485700606368,5.7270543792776305,0.04603603426646441
695,0.3407731327754445,0.8809430058160796,0.30940206980286167,138.53733641932308,149.78948118345812,52.2735087510501,0.600715187654132,3.7616294195996596,0.032841794475214556
696,0.05952222507051192,0.5839395718858578,0.32279300648439674,0.38848459802120927,294.0726212824248,21.71202124195732,0.43758223743806596,8.911507666515652,0.7764677893423941
697,0.42524852615757847,0.9890608822591603,0.5239763384098187,248.90456127877084,217.23290081098585,86.32009267576692,0.6888276132666505,6.580869141062489,0.23712845596298576
698,0.11076414717920124,0.27675917801377364,0.460940831998596,71.05528712308855,155.76702543357106,43.64632484690799,0.7844674574814271,2.2768682812633925,0.19168297108961269
699,0.4546166067845188,0.9739476314620115,0.038401583852479236,33.24700827247501,305.0918096489329,19.909305636144943,0.9947338462823536,8.502750993660884,0.6717757200722116
700,0.8585663837743923,0.557490734663792,0.1053700766984839,11.42528119496256,250.22602861554827,50.82797146870499,0.2243175321968738,6.227104779583402,0.23148674956778995
701,0.5603928928719834,0.710625416015042,0.0184033606920857,139.6563978784546,233.934889930103,59.73511189417028,0.19081791364587844,1.8406032939341386,0.6182701986681204
702,0.7982492874553427,0.6768474811727647,0.39426500575314277,174.6553699575871,253.429702917872,35.09842953653028,0.3555693311879877,6.307011681456817,0.5699268445286434
703,0.27920661623822524,0.013097901842091232,0.605010489208391,216.0958771128714,307.17632036781686,66.87313002684922,0.8666817301581614,3.6601562723447567,0.45429741027439013
704,0.09359877376188525,0.35544633471872655,0.5296772345604841,332.1750615819037,179.65597290444933,88.5003257292686,0.38102962532057427,5.2266506230589,0.841273536049528
705,0.3594939839774743,0.29919569445750677,0.6061715758724604,232.6712061350748,257.5010545499632,48.99475940982183,0.11201706163515336,9.95660224591731,0.8588571565772872
